month,bnf_name,bnf_code,total_items,total_cost
2019-03-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,721,38054.46327000001
2019-03-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1458,88227.21770999974
2019-03-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,171,10117.75249
2019-03-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,120,9317.768750000001
2019-03-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,862,68468.89358999977
2019-03-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,462,34150.12458000006
2019-03-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,378,27004.60271000002
2019-03-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1019,75577.46079999972
2019-03-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,647,38972.88168000004
2019-03-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,454,24763.072410000008
2019-03-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,875,55027.048820000025
2019-04-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1459,85521.57012999969
2019-04-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,676,35119.376239999925
2019-04-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,455,32851.98424000001
2019-04-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,442,24717.84097999998
2019-04-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1407,92361.49433999979
2019-04-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,139,10345.377799999998
2019-04-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,233,13101.194919999994
2019-04-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,609,36397.19716999994
2019-04-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,153,9035.03694
2019-04-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,373,26219.60160000001
2019-04-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,836,65187.52611999988
2019-04-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1690,99945.51893000027
2019-04-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1231,69337.11800000009
2019-04-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1010,74199.82956999986
2019-04-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,809,50756.358139999924
2019-05-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,930,58404.463010000116
2019-05-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,413,29222.283659999986
2019-05-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,929,71208.11973
2019-05-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1824,104967.22636000019
2019-05-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,784,41500.54154000005
2019-05-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1611,95976.53680000035
2019-05-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,129,10155.760810000002
2019-05-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,529,38842.22913999994
2019-05-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,254,14215.51348
2019-05-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,525,28311.193790000005
2019-05-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1108,82668.39303000008
2019-05-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1598,104642.75593000022
2019-05-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1396,78071.81202000011
2019-05-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,194,11165.382090000008
2019-05-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,670,39934.81177000005
2019-06-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1514,92232.36759000033
2019-06-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,270,15693.822680000005
2019-06-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,362,25966.84270999999
2019-06-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1806,105676.85873000004
2019-06-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1573,103244.2107500003
2019-06-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,759,40430.47024000005
2019-06-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,165,12206.942489999998
2019-06-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1357,74682.13237000005
2019-06-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,882,69450.1833200002
2019-06-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,517,38602.4564
2019-06-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1087,79485.45493000039
2019-06-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,903,56068.02074000011
2019-06-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,181,10548.7209
2019-06-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,651,38804.266670000085
2019-06-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,477,26176.10188000003
2019-07-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,221,12248.465509999998
2019-07-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,928,72235.28151000009
2019-07-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,402,28141.311320000008
2019-07-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1119,82866.03017000014
2019-07-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1371,77841.8849400001
2019-07-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1550,102395.26058000028
2019-07-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,178,11477.745439999999
2019-07-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,944,58250.43266000008
2019-07-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,244,15840.606379999994
2019-07-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1515,91173.74014000029
2019-07-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1824,106226.81003000014
2019-07-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,641,37792.06987000005
2019-07-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,514,28730.066379999997
2019-07-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,773,42944.27363000006
2019-07-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,526,38431.13701000002
2019-08-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,227,13011.797030000009
2019-08-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1158,83103.48247000018
2019-08-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,530,38135.271829999976
2019-08-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,877,54227.377509999926
2019-08-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,398,28163.593999999975
2019-08-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1560,101225.18656000035
2019-08-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,277,17610.093009999997
2019-08-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,537,28342.955090000007
2019-08-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,667,39499.77490999991
2019-08-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,212,14183.098000000004
2019-08-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1382,78093.7907000001
2019-08-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,774,42280.95208000002
2019-08-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,948,73827.61348000009
2019-08-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1686,99857.22348000042
2019-08-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1778,102874.53566000013
2019-09-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,809,44616.5684400001
2019-09-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,721,41815.04437000009
2019-09-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,443,29898.701880000044
2019-09-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1134,84298.33991000036
2019-09-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,214,12473.342400000001
2019-09-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1681,110721.58335
2019-09-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,1915,111526.6317100004
2019-09-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,263,16505.166090000006
2019-09-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,508,27829.483580000026
2019-09-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,928,72062.0161900002
2019-09-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,201,13176.814659999996
2019-09-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,564,41270.5418900001
2019-09-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1011,62461.93809000012
2019-09-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1380,79441.96916000026
2019-09-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1609,96703.72049
2019-10-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,812,49497.17602000002
2019-10-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,622,35784.64060000001
2019-10-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,225,12830.541199999992
2019-10-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1073,67720.9003400001
2019-10-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1577,89573.27166000038
2019-10-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,900,49542.766540000026
2019-10-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,459,30034.568319999984
2019-10-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1785,117057.14142999996
2019-10-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1029,79642.08832999982
2019-10-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,215,14246.06238000001
2019-10-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1778,106028.23626999998
2019-10-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2018,119564.63769000048
2019-10-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,275,17792.250910000006
2019-10-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,587,42929.78021999994
2019-10-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1258,92553.05086999966
2019-11-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1736,113723.05258999977
2019-11-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,463,29984.90699999997
2019-11-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,655,33967.38058999997
2019-11-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1712,103978.86240999974
2019-11-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1253,90600.18632000036
2019-11-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,407,21622.822580000007
2019-11-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,244,14042.216789999999
2019-11-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1020,79903.2937700002
2019-11-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1543,86986.40260000023
2019-11-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,206,13487.694919999993
2019-11-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,815,48106.22653
2019-11-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2068,120992.9355000002
2019-11-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,640,46167.047149999904
2019-11-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1174,72123.71125
2019-11-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,267,16468.834690000007
2019-12-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1819,109834.16157999962
2019-12-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1074,66102.50871000023
2019-12-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,689,38343.93303000003
2019-12-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1051,81885.13347999976
2019-12-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,660,47577.20749000007
2019-12-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1374,98309.45270999969
2019-12-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,236,15909.404680000003
2019-12-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,479,26909.521710000023
2019-12-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2107,122427.61986999956
2019-12-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1858,121316.7943499996
2019-12-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,511,33093.67388000003
2019-12-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1660,94233.47771999965
2019-12-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,264,16740.54928000001
2019-12-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,785,46289.38656000013
2019-12-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,197,11415.847649999992
2020-01-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,576,32886.97518999998
2020-01-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,718,51635.40222999998
2020-01-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2372,138436.01943999968
2020-01-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,184,10932.660139999998
2020-01-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1442,102646.71184
2020-01-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,241,15958.740110000002
2020-01-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1937,115381.01495000007
2020-01-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,904,50034.25921999998
2020-01-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,303,19165.833090000022
2020-01-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1320,80596.69936999996
2020-01-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,530,34704.99261999999
2020-01-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1980,129404.39467000013
2020-01-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1124,87358.86664000007
2020-01-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,917,55260.3363699999
2020-01-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1872,107873.0192399996
2020-02-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1729,102804.3058699996
2020-02-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1308,94326.98280999993
2020-02-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,860,51823.438669999974
2020-02-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1705,98031.2572800001
2020-02-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,197,11584.221160000003
2020-02-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1252,76215.51033999985
2020-02-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,284,17434.847629999997
2020-02-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,640,46161.7572500001
2020-02-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,520,34528.83156000005
2020-02-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2137,122967.91847
2020-02-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1766,114242.36274999953
2020-02-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,533,30495.81309000004
2020-02-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1073,83469.64183000008
2020-02-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,778,42827.287720000095
2020-02-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,215,14111.744010000002
2020-03-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1447,89607.73063000008
2020-03-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,1016,60865.53799999993
2020-03-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,320,19892.403960000003
2020-03-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,2050,123417.65276000046
2020-03-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1965,113652.77222999974
2020-03-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1275,98219.37054999963
2020-03-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,953,52826.83169000014
2020-03-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,191,12218.459439999999
2020-03-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,658,36300.78699000007
2020-03-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,2074,137674.07874000046
2020-03-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,587,39372.47775999993
2020-03-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,256,15047.742500000004
2020-03-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,777,56255.98353999987
2020-03-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2541,145357.26537999988
2020-03-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1497,109217.45967999955
2020-04-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,219,15387.726740000006
2020-04-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,949,57603.09214999982
2020-04-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,686,49883.46897999991
2020-04-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1876,122716.23803999976
2020-04-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,841,46486.39417000006
2020-04-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1224,93401.33099999974
2020-04-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1245,76944.58853999974
2020-04-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,568,37995.72978999995
2020-04-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1881,115188.8561999997
2020-04-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1865,105426.70948999957
2020-04-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2200,127484.2367599996
2020-04-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,233,13642.724059999993
2020-04-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,594,35703.72338000004
2020-04-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1488,105165.40135999973
2020-04-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,331,20180.32349999999
2020-05-01 00:00:00+00:00,Lisdexamfetamine 20mg capsules,0404000U0AAAAAA,557,31752.758709999995
2020-05-01 00:00:00+00:00,Elvanse 30mg capsules,0404000U0BCAAAB,2062,117867.21289999975
2020-05-01 00:00:00+00:00,Lisdexamfetamine 60mg capsules,0404000U0AAAEAE,556,38152.39607000003
2020-05-01 00:00:00+00:00,Lisdexamfetamine 30mg capsules,0404000U0AAABAB,1845,104527.60919999974
2020-05-01 00:00:00+00:00,Elvanse 20mg capsules,0404000U0BCADAA,811,44862.78408000001
2020-05-01 00:00:00+00:00,Elvanse Adult 50mg capsules,0404000U0BDABAD,316,19736.362789999992
2020-05-01 00:00:00+00:00,Elvanse 40mg capsules,0404000U0BCAEAC,1235,75129.39051000017
2020-05-01 00:00:00+00:00,Lisdexamfetamine 50mg capsules,0404000U0AAADAD,1896,114564.27000999998
2020-05-01 00:00:00+00:00,Elvanse 50mg capsules,0404000U0BCACAD,1813,117777.73926
2020-05-01 00:00:00+00:00,Lisdexamfetamine 40mg capsules,0404000U0AAACAC,926,55559.207150000046
2020-05-01 00:00:00+00:00,Elvanse Adult 30mg capsules,0404000U0BDAAAB,238,13999.50458000001
2020-05-01 00:00:00+00:00,Elvanse 70mg capsules,0404000U0BCABAF,1192,89161.27987999987
2020-05-01 00:00:00+00:00,Lisdexamfetamine 70mg capsules,0404000U0AAAFAF,1468,105625.56936999984
2020-05-01 00:00:00+00:00,Elvanse 60mg capsules,0404000U0BCAFAE,662,48214.80222000004
2020-05-01 00:00:00+00:00,Elvanse Adult 70mg capsules,0404000U0BDACAF,217,14331.401999999998
